"DateTime";"XBOX";"PS";"PC"
"2018-11-12 00:00:00";363785;431576;498063
"2018-11-13 00:00:00";371111;437361;502608
"2018-11-14 00:00:00";368292;434021;507307
"2018-11-15 00:00:00";381153;448368;517973
"2018-11-16 00:00:00";385903;455479;534061
"2018-11-17 00:00:00";369708;437354;522261
"2018-11-18 00:00:00";356701;425063;514927
"2018-11-19 00:00:00";358382;430785;515512
"2018-11-20 00:00:00";361132;433368;518555
"2018-11-21 00:00:00";362097;437160;522184
"2018-11-22 00:00:00";352104;426028;511844
"2018-11-23 00:00:00";359222;432819;522190
"2018-11-24 00:00:00";382840;455611;543806
"2018-11-25 00:00:00";371278;440119;525422
"2018-11-26 00:00:00";372611;444722;528769
"2018-11-27 00:00:00";385444;455105;531870
"2018-11-28 00:00:00";391375;461493;529000
"2018-11-29 00:00:00";401417;477147;547330
"2018-11-30 00:00:00";407500;480007;551270
"2018-12-01 00:00:00";399146;470896;544426
"2018-12-02 00:00:00";394507;462786;530430
"2018-12-03 00:00:00";400444;472217;536009
"2018-12-04 00:00:00";422778;493361;567189
"2018-12-05 00:00:00";419840;488708;561483
"2018-12-06 00:00:00";418444;487743;566227
"2018-12-07 00:00:00";414444;479043;560912
"2018-12-08 00:00:00";396361;460399;541320
"2018-12-09 00:00:00";379757;439203;520261
"2018-12-10 00:00:00";375896;435243;507429
"2018-12-11 00:00:00";378708;435778;511452
"2018-12-12 00:00:00";370662;426871;498969
"2018-12-13 00:00:00";370681;431514;491189
"2018-12-14 00:00:00";358167;421715;478038
"2018-12-15 00:00:00";344903;403986;438235
"2018-12-16 00:00:00";337028;394229;427428
"2018-12-17 00:00:00";320313;389590;418054
"2018-12-18 00:00:00";325597;394875;420165
"2018-12-19 00:00:00";324188;391847;421066
"2018-12-20 00:00:00";330792;397181;433519
"2018-12-21 00:00:00";334305;396430;438667
"2018-12-22 00:00:00";318806;381135;418711
"2018-12-23 00:00:00";306674;371944;407248
"2018-12-24 00:00:00";308632;373590;405526
"2018-12-25 00:00:00";305882;365132;400192
"2018-12-26 00:00:00";309007;371938;401626
"2018-12-27 00:00:00";319972;381319;415798
"2018-12-28 00:00:00";328403;391042;429147
"2018-12-29 00:00:00";313250;376771;416714
"2018-12-30 00:00:00";302056;361056;399167
"2018-12-31 00:00:00";300194;363083;400182
"2019-01-01 00:00:00";305326;364125;408492
"2019-01-02 00:00:00";303528;358014;401311
"2019-01-03 00:00:00";300521;354552;399085
"2019-01-04 00:00:00";291153;340715;395135
"2019-01-05 00:00:00";266201;309597;374880
"2019-01-06 00:00:00";267514;316597;375564
"2019-01-07 00:00:00";276028;326479;382164
"2019-01-08 00:00:00";281917;335590;393198
"2019-01-09 00:00:00";271611;324183;387766
"2019-01-10 00:00:00";271938;326164;383049
"2019-01-11 00:00:00";277333;329928;385733
"2019-01-12 00:00:00";265056;321716;379278
"2019-01-13 00:00:00";266486;317111;375245
"2019-01-14 00:00:00";269813;320715;373349
"2019-01-15 00:00:00";275964;324413;377056
"2019-01-16 00:00:00";268604;318345;372606
"2019-01-17 00:00:00";271297;322716;376500
"2019-01-18 00:00:00";265576;316694;375972
"2019-01-19 00:00:00";254951;305801;358415
"2019-01-20 00:00:00";246245;297156;347934
"2019-01-21 00:00:00";247590;298713;355138
"2019-01-22 00:00:00";252535;302632;355008
"2019-01-23 00:00:00";251488;302592;364438
"2019-01-24 00:00:00";262879;314660;378018
"2019-01-25 00:00:00";267908;320092;387114
"2019-01-26 00:00:00";260007;307271;376847
"2019-01-27 00:00:00";255931;303111;374971
"2019-01-28 00:00:00";257035;303778;377827
"2019-01-29 00:00:00";251569;301590;368733
"2019-01-30 00:00:00";250958;301573;372453
"2019-01-31 00:00:00";259313;302972;374874
"2019-02-01 00:00:00";251514;296764;376157
"2019-02-02 00:00:00";235280;286451;367860
"2019-02-03 00:00:00";228042;277188;358685
"2019-02-04 00:00:00";223146;272713;355842
"2019-02-05 00:00:00";215979;267000;356341
"2019-02-06 00:00:00";216007;265243;357236
"2019-02-07 00:00:00";215951;269576;357789
"2019-02-08 00:00:00";213653;268507;359136
"2019-02-09 00:00:00";214872;269556;355157
"2019-02-10 00:00:00";212475;267609;348913
"2019-02-11 00:00:00";212576;266278;345608
"2019-02-12 00:00:00";211723;263778;344538
"2019-02-13 00:00:00";205160;254958;334784
"2019-02-14 00:00:00";188114;233088;306211
"2019-02-15 00:00:00";184764;224403;300068
"2019-02-16 00:00:00";177418;212078;282965
"2019-02-17 00:00:00";171111;201504;265954
"2019-02-18 00:00:00";167701;197199;265093
"2019-02-19 00:00:00";166462;201189;267310
"2019-02-20 00:00:00";166556;202390;269422
"2019-02-21 00:00:00";180636;217203;285314
"2019-02-22 00:00:00";194542;236690;304220
"2019-02-23 00:00:00";194167;233779;299175
"2019-02-24 00:00:00";191118;228090;304209
"2019-02-25 00:00:00";190313;231871;306159
"2019-02-26 00:00:00";194590;240794;311069
"2019-02-27 00:00:00";194299;241603;313495
"2019-02-28 00:00:00";200979;251836;329707
"2019-03-01 00:00:00";202708;249211;331843
"2019-03-02 00:00:00";196556;243412;320481
"2019-03-03 00:00:00";189853;235050;315494
"2019-03-04 00:00:00";187778;234404;305868
"2019-03-05 00:00:00";190183;238401;308471
"2019-03-06 00:00:00";189174;236741;311694
"2019-03-07 00:00:00";199068;249614;324845
"2019-03-08 00:00:00";189582;242515;323044
"2019-03-09 00:00:00";180648;225820;310821
"2019-03-10 00:00:00";170903;214738;297053
"2019-03-11 00:00:00";169590;212804;298585
"2019-03-12 00:00:00";166347;211880;298313
"2019-03-13 00:00:00";160028;203059;294456
"2019-03-14 00:00:00";164769;208923;295200
"2019-03-15 00:00:00";168741;215371;306758
"2019-03-16 00:00:00";165420;209820;298662
"2019-03-17 00:00:00";157194;199120;287041
"2019-03-18 00:00:00";156944;196632;289263
"2019-03-19 00:00:00";153245;194867;280817
"2019-03-20 00:00:00";140667;184839;267058
"2019-03-21 00:00:00";140792;183303;253459
"2019-03-22 00:00:00";141042;179308;248115
"2019-03-23 00:00:00";144368;183347;251857
"2019-03-24 00:00:00";137292;175915;248674
"2019-03-25 00:00:00";132292;169432;241149
"2019-03-26 00:00:00";135924;171105;243693
"2019-03-27 00:00:00";138104;177382;243716
"2019-03-28 00:00:00";149154;187879;260013
"2019-03-29 00:00:00";150000;189136;271338
"2019-03-30 00:00:00";139042;172132;252875
"2019-03-31 00:00:00";137223;171679;244958
"2019-04-01 00:00:00";138692;172713;244838
"2019-04-02 00:00:00";138778;175881;246244
"2019-04-03 00:00:00";145333;181944;253118
"2019-04-04 00:00:00";149042;188206;265579
"2019-04-05 00:00:00";156507;192070;273241
"2019-04-06 00:00:00";158014;193097;274153
"2019-04-07 00:00:00";152296;188000;272175
"2019-04-08 00:00:00";151806;190368;266867
"2019-04-09 00:00:00";152153;191854;270427
"2019-04-10 00:00:00";147787;190783;270583
"2019-04-11 00:00:00";155139;195338;272873
"2019-04-12 00:00:00";159902;197507;275099
"2019-04-13 00:00:00";156208;193070;274338
"2019-04-14 00:00:00";152403;187762;275333
"2019-04-15 00:00:00";150778;189611;272549
"2019-04-16 00:00:00";147722;187613;275417
"2019-04-17 00:00:00";140972;180754;265258
"2019-04-18 00:00:00";140931;180345;261979
"2019-04-19 00:00:00";138761;176922;269100
"2019-04-20 00:00:00";135331;173733;256722
"2019-04-21 00:00:00";132789;167688;251682
"2019-04-22 00:00:00";130519;166284;255083
"2019-04-23 00:00:00";129111;164944;254216
"2019-04-24 00:00:00";124819;159521;242032
"2019-04-25 00:00:00";129604;166750;238931
"2019-04-26 00:00:00";133133;171465;244467
"2019-04-27 00:00:00";133868;172650;234743
"2019-04-28 00:00:00";129438;165378;231639
"2019-04-29 00:00:00";122035;157176;208385
"2019-04-30 00:00:00";114167;146903;190882
"2019-05-01 00:00:00";115287;150294;192529
"2019-05-02 00:00:00";122882;160382;203188
"2019-05-03 00:00:00";130674;165417;213613
"2019-05-04 00:00:00";126810;160333;205355
"2019-05-05 00:00:00";119195;151591;199480
"2019-05-06 00:00:00";108008;138402;181346
"2019-05-07 00:00:00";96417;122354;164511
"2019-05-08 00:00:00";90276;119148;160656
"2019-05-09 00:00:00";94622;122511;159323
"2019-05-10 00:00:00";92472;121314;163355
"2019-05-11 00:00:00";96089;128353;172920
"2019-05-12 00:00:00";91206;122587;178645
"2019-05-13 00:00:00";88385;115641;169560
"2019-05-14 00:00:00";93117;122478;173367
"2019-05-15 00:00:00";92650;122885;172259
"2019-05-16 00:00:00";98424;133236;176000
"2019-05-17 00:00:00";99810;135239;180810
"2019-05-18 00:00:00";99798;134639;187818
"2019-05-19 00:00:00";95170;126321;181185
"2019-05-20 00:00:00";90986;122538;169765
"2019-05-21 00:00:00";87544;119400;166821
"2019-05-22 00:00:00";77085;104467;149107
"2019-05-23 00:00:00";80821;107197;158250
"2019-05-24 00:00:00";87461;112294;167381
"2019-05-25 00:00:00";88778;115470;170200
"2019-05-26 00:00:00";83219;105596;157889
"2019-05-27 00:00:00";75524;100260;153714
"2019-05-28 00:00:00";76817;100344;147636
"2019-05-29 00:00:00";74352;95220;140143
"2019-05-30 00:00:00";75013;96038;141875
"2019-05-31 00:00:00";78272;98343;148875
"2019-06-01 00:00:00";75583;94391;139750
"2019-06-02 00:00:00";70024;89300;123500
"2019-06-03 00:00:00";69590;89874;120500
"2019-06-04 00:00:00";69625;88211;123250
"2019-06-05 00:00:00";68722;85692;120000
"2019-06-06 00:00:00";73662;92241;124400
"2019-06-07 00:00:00";75943;95211;136000
"2019-06-08 00:00:00";71020;89157;130600
"2019-06-09 00:00:00";70000;85099;119833
"2019-06-10 00:00:00";67224;81782;123875
"2019-06-11 00:00:00";66455;80896;117636
"2019-06-12 00:00:00";65919;79043;107400
"2019-06-13 00:00:00";67624;80295;106000
"2019-06-14 00:00:00";74186;84471;117727
"2019-06-15 00:00:00";79217;88528;123600
"2019-06-16 00:00:00";80077;88248;120875
"2019-06-17 00:00:00";83090;91500;125176
"2019-06-18 00:00:00";82379;89559;119889
"2019-06-19 00:00:00";81909;88157;122385
"2019-06-20 00:00:00";86605;94801;132706
"2019-06-21 00:00:00";87293;98492;135895
"2019-06-22 00:00:00";82042;92744;125857
"2019-06-23 00:00:00";71467;84148;125000
"2019-06-24 00:00:00";65958;76370;111222
"2019-06-25 00:00:00";54527;63592;97964
"2019-06-26 00:00:00";43420;50131;81326
"2019-06-27 00:00:00";50243;57930;86417
"2019-06-28 00:00:00";52370;59129;88786
"2019-06-29 00:00:00";44887;52765;83900
"2019-06-30 00:00:00";44873;51964;86100
"2019-07-01 00:00:00";47774;56263;87688
"2019-07-02 00:00:00";48518;56860;89000
"2019-07-03 00:00:00";46429;54271;82944
"2019-07-04 00:00:00";43046;52366;78500
"2019-07-05 00:00:00";47438;57882;77500
"2019-07-06 00:00:00";52971;60740;78733
"2019-07-07 00:00:00";52143;62067;80556
"2019-07-08 00:00:00";57959;67126;87346
"2019-07-09 00:00:00";54869;64162;81682
"2019-07-10 00:00:00";48363;56134;79045
"2019-07-11 00:00:00";49952;58985;79000
"2019-07-12 00:00:00";50690;60879;79929
"2019-07-13 00:00:00";53653;63091;83000
"2019-07-14 00:00:00";52442;60885;82600
"2019-07-15 00:00:00";55629;64973;85800
"2019-07-16 00:00:00";53091;61265;83000
"2019-07-17 00:00:00";50346;58813;80357
"2019-07-18 00:00:00";49228;61013;86500
"2019-07-19 00:00:00";65547;75299;105125
"2019-07-20 00:00:00";66542;74906;103769
"2019-07-21 00:00:00";62621;68413;88750
"2019-07-22 00:00:00";65768;71839;89917
"2019-07-23 00:00:00";61089;68174;94800
"2019-07-24 00:00:00";54654;62603;96265
"2019-07-25 00:00:00";54077;61991;86400
"2019-07-26 00:00:00";46038;54923;81750
"2019-07-27 00:00:00";39921;49339;81875
"2019-07-28 00:00:00";41798;49473;77125
"2019-07-29 00:00:00";43179;50208;79625
"2019-07-30 00:00:00";39991;43506;73200
"2019-07-31 00:00:00";36383;41131;68000
"2019-08-01 00:00:00";31600;33263;51000
"2019-08-02 00:00:00";30830;35344;52813
"2019-08-03 00:00:00";29066;34513;53875
"2019-08-04 00:00:00";27200;30676;48000
"2019-08-05 00:00:00";28553;30453;41667
"2019-08-06 00:00:00";28361;29461;42750
"2019-08-07 00:00:00";25102;29663;40000
"2019-08-08 00:00:00";26014;30750;40000
"2019-08-09 00:00:00";29798;32474;53000
"2019-08-10 00:00:00";25762;30600;43500
"2019-08-11 00:00:00";27000;31197;42750
"2019-08-12 00:00:00";27107;32897;38500
"2019-08-13 00:00:00";24100;26940;36875
"2019-08-14 00:00:00";25489;27853;37000
"2019-08-15 00:00:00";27741;29739;41000
"2019-08-16 00:00:00";29943;30632;47000
"2019-08-17 00:00:00";28479;29500;50000
"2019-08-18 00:00:00";29540;29786;43000
"2019-08-19 00:00:00";29827;30250;44250
"2019-08-20 00:00:00";31400;30597;44000
"2019-08-21 00:00:00";30177;30315;54000
"2019-08-22 00:00:00";31343;33114;59000
"2019-08-23 00:00:00";33328;35931;63500
"2019-08-24 00:00:00";27180;28274;69000
"2019-08-25 00:00:00";28640;29684;64000
"2019-08-26 00:00:00";30043;32470;57000
"2019-08-27 00:00:00";29978;31197;61000
"2019-08-28 00:00:00";29906;33063;0
"2019-08-29 00:00:00";32976;33908;60000
"2019-08-30 00:00:00";34917;36100;0
"2019-08-31 00:00:00";27887;31219;51500
"2019-09-01 00:00:00";27840;30483;58000
"2019-09-02 00:00:00";31350;32625;70500
"2019-09-03 00:00:00";28571;30760;59000
"2019-09-04 00:00:00";28184;30015;60000
"2019-09-05 00:00:00";33119;34188;57000
"2019-09-06 00:00:00";31315;34373;56000
"2019-09-07 00:00:00";30664;31552;61200
"2019-09-08 00:00:00";29676;30052;66625
"2019-09-09 00:00:00";31846;32859;65167
"2019-09-10 00:00:00";30231;31575;64500
"2019-09-11 00:00:00";29536;29112;79000
"2019-09-12 00:00:00";32577;33002;72000
"2019-09-13 00:00:00";34699;34466;70500
"2019-09-14 00:00:00";34527;36195;78250
"2019-09-15 00:00:00";33252;35053;74000
"2019-09-16 00:00:00";34256;36575;78200
"2019-09-17 00:00:00";35229;35964;0
