"DateTime";"XBOX";"PS";"PC"
"2018-11-17 00:00:00";1941315;2192764;2862817
"2018-11-18 00:00:00";1906736;2175329;2857565
"2018-11-19 00:00:00";1917438;2193189;2871614
"2018-11-20 00:00:00";1927306;2223571;2886797
"2018-11-21 00:00:00";1943750;2242893;2923696
"2018-11-22 00:00:00";1945979;2233404;2905583
"2018-11-23 00:00:00";1977035;2245348;2897727
"2018-11-24 00:00:00";2050667;2320832;2941045
"2018-11-25 00:00:00";2070294;2341489;2938091
"2018-11-26 00:00:00";2056643;2348271;2914058
"2018-11-27 00:00:00";2102573;2404415;2986939
"2018-11-28 00:00:00";2146785;2458862;3000971
"2018-11-29 00:00:00";2172923;2493580;3016981
"2018-11-30 00:00:00";2200417;2496993;3069032
"2018-12-01 00:00:00";2203993;2489482;3135036
"2018-12-02 00:00:00";2187590;2468856;3123433
"2018-12-03 00:00:00";2187021;2484211;3143378
"2018-12-04 00:00:00";2213917;2518275;3096785
"2018-12-05 00:00:00";2229076;2521475;3158172
"2018-12-06 00:00:00";2213146;2519140;3235932
"2018-12-07 00:00:00";2170806;2473806;3142246
"2018-12-08 00:00:00";2197427;2480646;3121315
"2018-12-09 00:00:00";2167625;2473023;3095349
"2018-12-10 00:00:00";2156207;2451461;3029156
"2018-12-11 00:00:00";2142706;2466633;3029564
"2018-12-12 00:00:00";2153590;2451677;3048103
"2018-12-13 00:00:00";2170715;2464901;3047309
"2018-12-14 00:00:00";2175056;2451163;3033690
"2018-12-15 00:00:00";2150604;2426169;2996390
"2018-12-16 00:00:00";2125324;2400565;3009447
"2018-12-17 00:00:00";2096155;2400943;2970942
"2018-12-18 00:00:00";2123490;2411085;2961269
"2018-12-19 00:00:00";2129255;2430525;2943671
"2018-12-20 00:00:00";2146825;2457468;2980537
"2018-12-21 00:00:00";2167008;2466083;3002125
"2018-12-22 00:00:00";2129868;2436793;3005935
"2018-12-23 00:00:00";2096465;2408029;2977908
"2018-12-24 00:00:00";2120625;2428700;2982500
"2018-12-25 00:00:00";2092125;2411120;2949000
"2018-12-26 00:00:00";2116556;2414266;2937750
"2018-12-27 00:00:00";2108096;2427526;2924400
"2018-12-28 00:00:00";2136688;2446986;2927529
"2018-12-29 00:00:00";2108639;2431699;2919159
"2018-12-30 00:00:00";2092139;2420394;2923106
"2018-12-31 00:00:00";2090021;2413262;2856111
"2019-01-01 00:00:00";2106736;2423483;2870382
"2019-01-02 00:00:00";2096653;2415549;2904284
"2019-01-03 00:00:00";2067375;2385085;2866647
"2019-01-04 00:00:00";2048236;2332347;2834895
"2019-01-05 00:00:00";1972993;2236743;2792929
"2019-01-06 00:00:00";1962132;2261826;2797355
"2019-01-07 00:00:00";1979364;2290070;2806606
"2019-01-08 00:00:00";1999264;2288406;2763457
"2019-01-09 00:00:00";1974076;2282611;2755471
"2019-01-10 00:00:00";1931049;2245811;2727222
"2019-01-11 00:00:00";1943285;2234561;2743741
"2019-01-12 00:00:00";1922181;2199112;2717831
"2019-01-13 00:00:00";1952354;2220759;2766043
"2019-01-14 00:00:00";1968833;2251797;2816608
"2019-01-15 00:00:00";1993783;2292862;2870192
"2019-01-16 00:00:00";1988521;2271636;2878759
"2019-01-17 00:00:00";1950504;2257637;2859563
"2019-01-18 00:00:00";1936566;2220949;2799901
"2019-01-19 00:00:00";1833713;2133418;2694577
"2019-01-20 00:00:00";1783438;2082601;2676600
"2019-01-21 00:00:00";1771236;2056837;2694250
"2019-01-22 00:00:00";1768354;2041664;2666087
"2019-01-23 00:00:00";1748193;2001750;2674492
"2019-01-24 00:00:00";1763007;2025875;2661971
"2019-01-25 00:00:00";1767314;2037907;2622372
"2019-01-26 00:00:00";1757846;2017322;2599082
"2019-01-27 00:00:00";1746257;2023896;2621636
"2019-01-28 00:00:00";1756771;2031769;2645677
"2019-01-29 00:00:00";1746201;2043757;2661009
"2019-01-30 00:00:00";1757930;2071410;2675346
"2019-01-31 00:00:00";1783333;2088224;2706500
"2019-02-01 00:00:00";1773146;2072085;2681000
"2019-02-02 00:00:00";1750993;2071028;2677444
"2019-02-03 00:00:00";1750424;2066972;2693611
"2019-02-04 00:00:00";1723389;2053189;2665228
"2019-02-05 00:00:00";1715785;2048667;2668102
"2019-02-06 00:00:00";1725618;2053521;2687000
"2019-02-07 00:00:00";1737299;2075559;2726188
"2019-02-08 00:00:00";1768514;2100736;2740793
"2019-02-09 00:00:00";1751475;2094903;2721337
"2019-02-10 00:00:00";1753518;2077787;2740299
"2019-02-11 00:00:00";1746979;2074685;2727373
"2019-02-12 00:00:00";1729596;2058638;2713761
"2019-02-13 00:00:00";1708206;2032364;2715095
"2019-02-14 00:00:00";1695429;2021681;2716173
"2019-02-15 00:00:00";1633386;1933968;2687385
"2019-02-16 00:00:00";1615464;1943081;2711012
"2019-02-17 00:00:00";1561853;1887859;2705908
"2019-02-18 00:00:00";1543597;1877420;2672144
"2019-02-19 00:00:00";1558979;1890270;2649034
"2019-02-20 00:00:00";1579715;1923572;2691690
"2019-02-21 00:00:00";1612259;1947121;2744101
"2019-02-22 00:00:00";1611437;1930107;2775962
"2019-02-23 00:00:00";1607486;1919414;2739889
"2019-02-24 00:00:00";1589903;1899028;2737775
"2019-02-25 00:00:00";1591326;1912309;2705861
"2019-02-26 00:00:00";1595576;1935404;2724292
"2019-02-27 00:00:00";1596167;1942806;2739611
"2019-02-28 00:00:00";1609493;1956028;2781761
"2019-03-01 00:00:00";1600118;1929709;2744222
"2019-03-02 00:00:00";1594701;1900586;2744430
"2019-03-03 00:00:00";1555958;1858270;2722295
"2019-03-04 00:00:00";1540354;1826944;2636252
"2019-03-05 00:00:00";1519930;1812479;2633879
"2019-03-06 00:00:00";1488000;1801259;2637764
"2019-03-07 00:00:00";1479103;1788730;2616593
"2019-03-08 00:00:00";1407264;1684182;2494165
"2019-03-09 00:00:00";1370655;1625593;2362700
"2019-03-10 00:00:00";1335375;1589937;2281409
"2019-03-11 00:00:00";1317757;1592528;2324843
"2019-03-12 00:00:00";1333236;1602882;2387097
"2019-03-13 00:00:00";1357465;1643750;2412311
"2019-03-14 00:00:00";1379245;1662437;2378577
"2019-03-15 00:00:00";1400507;1679732;2444012
"2019-03-16 00:00:00";1395406;1676049;2379582
"2019-03-17 00:00:00";1391799;1653556;2356275
"2019-03-18 00:00:00";1376444;1640903;2318953
"2019-03-19 00:00:00";1348792;1626736;2336968
"2019-03-20 00:00:00";1307083;1579326;2289198
"2019-03-21 00:00:00";1254014;1502229;2179351
"2019-03-22 00:00:00";1210451;1458646;2088315
"2019-03-23 00:00:00";1236153;1494153;2111702
"2019-03-24 00:00:00";1230306;1477632;2079953
"2019-03-25 00:00:00";1230819;1475569;2114683
"2019-03-26 00:00:00";1238208;1484646;2130664
"2019-03-27 00:00:00";1243479;1497406;2091362
"2019-03-28 00:00:00";1268188;1524160;2116573
"2019-03-29 00:00:00";1280882;1535926;2128862
"2019-03-30 00:00:00";1283979;1525847;2153131
"2019-03-31 00:00:00";1272848;1520925;2172524
"2019-04-01 00:00:00";1284385;1556470;2156521
"2019-04-02 00:00:00";1319396;1587479;2202740
"2019-04-03 00:00:00";1325236;1608951;2198605
"2019-04-04 00:00:00";1327611;1609433;2213866
"2019-04-05 00:00:00";1329243;1595694;2282135
"2019-04-06 00:00:00";1308319;1576191;2203250
"2019-04-07 00:00:00";1290354;1554944;2187977
"2019-04-08 00:00:00";1288507;1553792;2189231
"2019-04-09 00:00:00";1291938;1566229;2173414
"2019-04-10 00:00:00";1282965;1560333;2199619
"2019-04-11 00:00:00";1293243;1569615;2207022
"2019-04-12 00:00:00";1287736;1561521;2191248
"2019-04-13 00:00:00";1281396;1538839;2165273
"2019-04-14 00:00:00";1260813;1515000;2114317
"2019-04-15 00:00:00";1215965;1487403;2087595
"2019-04-16 00:00:00";1212569;1473140;2083365
"2019-04-17 00:00:00";1185368;1452160;2066426
"2019-04-18 00:00:00";1184361;1423120;2046000
"2019-04-19 00:00:00";1182181;1420313;2042000
"2019-04-20 00:00:00";1191958;1422347;2038111
"2019-04-21 00:00:00";1178403;1390282;1984705
"2019-04-22 00:00:00";1153179;1326699;1906128
"2019-04-23 00:00:00";1125903;1297903;1847273
"2019-04-24 00:00:00";1058563;1283797;1773982
"2019-04-25 00:00:00";1072014;1284701;1768290
"2019-04-26 00:00:00";1075028;1277597;1710158
"2019-04-27 00:00:00";1058424;1253458;1641125
"2019-04-28 00:00:00";1033375;1195667;1643190
"2019-04-29 00:00:00";981625;1142396;1602313
"2019-04-30 00:00:00";954264;1089951;1543815
"2019-05-01 00:00:00";949396;1113382;1545098
"2019-05-02 00:00:00";966188;1142243;1549000
"2019-05-03 00:00:00";987958;1169868;1552284
"2019-05-04 00:00:00";986792;1164056;1559316
"2019-05-05 00:00:00";972578;1125168;1527175
"2019-05-06 00:00:00";956850;1094681;1487250
"2019-05-07 00:00:00";914688;1069347;1464716
"2019-05-08 00:00:00";897840;1065313;1455563
"2019-05-09 00:00:00";886224;1049364;1417204
"2019-05-10 00:00:00";884194;1044090;1389957
"2019-05-11 00:00:00";910294;1090727;1437829
"2019-05-12 00:00:00";898660;1063667;1395152
"2019-05-13 00:00:00";885375;1042701;1405520
"2019-05-14 00:00:00";901556;1066965;1398933
"2019-05-15 00:00:00";914632;1086846;1397800
"2019-05-16 00:00:00";923143;1094185;1410886
"2019-05-17 00:00:00";928938;1104757;1421353
"2019-05-18 00:00:00";962972;1135958;1482700
"2019-05-19 00:00:00";925420;1107396;1462800
"2019-05-20 00:00:00";911958;1090329;1441371
"2019-05-21 00:00:00";914431;1099085;1435250
"2019-05-22 00:00:00";917188;1104204;1457125
"2019-05-23 00:00:00";934385;1130043;1470480
"2019-05-24 00:00:00";969486;1172916;1529636
"2019-05-25 00:00:00";980326;1174902;1517421
"2019-05-26 00:00:00";951910;1128042;1503103
"2019-05-27 00:00:00";945417;1130126;1456563
"2019-05-28 00:00:00";957266;1146657;1481206
"2019-05-29 00:00:00";961035;1157923;1482120
"2019-05-30 00:00:00";967912;1163496;1491900
"2019-05-31 00:00:00";986097;1187964;1493868
"2019-06-01 00:00:00";981196;1161345;1508320
"2019-06-02 00:00:00";944563;1114275;1457739
"2019-06-03 00:00:00";940112;1106111;1442538
"2019-06-04 00:00:00";949338;1123715;1455368
"2019-06-05 00:00:00";956525;1127408;1457846
"2019-06-06 00:00:00";975385;1150113;1457500
"2019-06-07 00:00:00";991632;1178236;1480143
"2019-06-08 00:00:00";984852;1161218;1493480
"2019-06-09 00:00:00";966483;1122797;1470231
"2019-06-10 00:00:00";947503;1110270;1465360
"2019-06-11 00:00:00";948210;1115818;1451917
"2019-06-12 00:00:00";951801;1122528;1467360
"2019-06-13 00:00:00";967729;1135290;1471667
"2019-06-14 00:00:00";977854;1159580;1487455
"2019-06-15 00:00:00";954722;1123472;1485958
"2019-06-16 00:00:00";927594;1064826;1442115
"2019-06-17 00:00:00";891755;1030902;1395852
"2019-06-18 00:00:00";878424;1008615;1353938
"2019-06-19 00:00:00";879917;1009549;1380825
"2019-06-20 00:00:00";874585;1002811;1358563
"2019-06-21 00:00:00";873368;1002846;1314976
"2019-06-22 00:00:00";838681;950838;1224111
"2019-06-23 00:00:00";777201;863972;1181859
"2019-06-24 00:00:00";716472;820944;1132031
"2019-06-25 00:00:00";701840;794917;1066952
"2019-06-26 00:00:00";694021;771958;1048500
"2019-06-27 00:00:00";701930;794532;1035635
"2019-06-28 00:00:00";712757;813542;1060156
"2019-06-29 00:00:00";691042;787806;1034924
"2019-06-30 00:00:00";683660;767451;1021917
"2019-07-01 00:00:00";674556;768090;1004016
"2019-07-02 00:00:00";678208;783229;1030485
"2019-07-03 00:00:00";660342;769043;998564
"2019-07-04 00:00:00";659549;768618;983548
"2019-07-05 00:00:00";686493;793653;1014111
"2019-07-06 00:00:00";678764;789785;1002183
"2019-07-07 00:00:00";672146;780014;991576
"2019-07-08 00:00:00";678153;776222;996923
"2019-07-09 00:00:00";681306;778764;997719
"2019-07-10 00:00:00";674746;779451;1005977
"2019-07-11 00:00:00";693306;797597;1049321
"2019-07-12 00:00:00";724771;828140;1107705
"2019-07-13 00:00:00";726132;822056;1099938
"2019-07-14 00:00:00";717424;813458;1118034
"2019-07-15 00:00:00";706438;808653;1085429
"2019-07-16 00:00:00";697634;805606;1095784
"2019-07-17 00:00:00";702958;806266;1105400
"2019-07-18 00:00:00";706444;820799;1105623
"2019-07-19 00:00:00";725424;832035;1150774
"2019-07-20 00:00:00";712528;822764;1124824
"2019-07-21 00:00:00";706514;806993;1118681
"2019-07-22 00:00:00";700444;799417;1075433
"2019-07-23 00:00:00";699743;804194;1096400
"2019-07-24 00:00:00";699194;805326;1073594
"2019-07-25 00:00:00";711500;813139;1091258
"2019-07-26 00:00:00";713576;812924;1081600
"2019-07-27 00:00:00";668840;750847;1010221
"2019-07-28 00:00:00";654944;732125;1003209
"2019-07-29 00:00:00";631063;704713;957576
"2019-07-30 00:00:00";600590;688757;935484
"2019-07-31 00:00:00";582285;659539;899953
"2019-08-01 00:00:00";528063;603417;866155
"2019-08-02 00:00:00";559582;631880;862647
"2019-08-03 00:00:00";531993;602875;867271
"2019-08-04 00:00:00";483360;532511;830703
"2019-08-05 00:00:00";459043;510417;818094
"2019-08-06 00:00:00";416319;488210;721818
"2019-08-07 00:00:00";396224;483542;694889
"2019-08-08 00:00:00";427601;503050;698696
"2019-08-09 00:00:00";486091;556690;756421
"2019-08-10 00:00:00";478872;543631;778121
"2019-08-11 00:00:00";458799;521350;784257
"2019-08-12 00:00:00";464568;521474;750588
"2019-08-13 00:00:00";457993;523007;761935
"2019-08-14 00:00:00";447428;514508;747273
"2019-08-15 00:00:00";480649;559419;763750
"2019-08-16 00:00:00";527355;590537;845000
"2019-08-17 00:00:00";526931;594262;861286
"2019-08-18 00:00:00";528854;584938;832556
"2019-08-19 00:00:00";526681;589493;859353
"2019-08-20 00:00:00";544076;601472;940158
"2019-08-21 00:00:00";553188;610403;1049313
"2019-08-22 00:00:00";568545;634229;1022444
"2019-08-23 00:00:00";594375;660215;972813
"2019-08-24 00:00:00";561833;609396;956056
"2019-08-25 00:00:00";559292;606313;966647
"2019-08-26 00:00:00";558313;606278;971000
"2019-08-27 00:00:00";565205;610740;994462
"2019-08-28 00:00:00";560643;608986;970667
"2019-08-29 00:00:00";579014;630416;976625
"2019-08-30 00:00:00";601569;651142;1004143
"2019-08-31 00:00:00";580648;628800;1035294
"2019-09-01 00:00:00";576875;619340;1001467
"2019-09-02 00:00:00";551319;608361;1041444
"2019-09-03 00:00:00";563861;610476;1060947
"2019-09-04 00:00:00";567819;605396;1007200
"2019-09-05 00:00:00";583287;619437;1012938
"2019-09-06 00:00:00";594662;626294;1026474
"2019-09-07 00:00:00";582007;607063;1014600
"2019-09-08 00:00:00";572420;597778;991188
"2019-09-09 00:00:00";566229;599840;1014875
"2019-09-10 00:00:00";556119;598462;1049091
"2019-09-11 00:00:00";559944;596993;1059000
"2019-09-12 00:00:00";565351;603706;1061833
"2019-09-13 00:00:00";579119;604323;1060000
"2019-09-14 00:00:00";576752;604793;1011250
"2019-09-15 00:00:00";586140;601016;1139500
"2019-09-16 00:00:00";582062;606217;1107833
"2019-09-17 00:00:00";577990;609938;1146000
