"DateTime";"XBOX";"PS";"PC"
"2022-01-24 00:00:00";242097;272604;305146
"2022-01-25 00:00:00";241147;276292;305816
"2022-01-26 00:00:00";232111;270500;296114
"2022-01-27 00:00:00";231569;271938;296296
"2022-01-28 00:00:00";231132;269201;297155
"2022-01-29 00:00:00";228141;270778;296056
"2022-01-30 00:00:00";237924;279203;311694
"2022-01-31 00:00:00";239979;281201;319704
"2022-02-01 00:00:00";239070;281292;316198
"2022-02-02 00:00:00";228000;271521;304326
"2022-02-03 00:00:00";230681;276839;309097
"2022-02-04 00:00:00";236441;276701;318880
"2022-02-05 00:00:00";232224;274559;312845
"2022-02-06 00:00:00";226497;268851;311767
"2022-02-07 00:00:00";214133;258042;304889
"2022-02-08 00:00:00";201403;250379;296389
"2022-02-09 00:00:00";185865;225790;279117
"2022-02-10 00:00:00";183007;218839;269400
"2022-02-11 00:00:00";179029;208279;256759
"2022-02-12 00:00:00";159847;186326;227077
"2022-02-13 00:00:00";157738;175404;212085
"2022-02-14 00:00:00";145347;155563;190670
"2022-02-15 00:00:00";143790;157639;191861
"2022-02-16 00:00:00";143775;158818;195333
"2022-02-17 00:00:00";145792;159826;199325
"2022-02-18 00:00:00";142306;151778;193130
"2022-02-19 00:00:00";142909;152252;190225
"2022-02-20 00:00:00";146639;157799;191944
"2022-02-21 00:00:00";151846;161160;199822
"2022-02-22 00:00:00";150881;160535;202219
"2022-02-23 00:00:00";144241;155077;196014
"2022-02-24 00:00:00";134245;145563;188919
"2022-02-25 00:00:00";134944;147271;188213
"2022-02-26 00:00:00";141248;152833;189081
"2022-02-27 00:00:00";149072;156319;195986
"2022-02-28 00:00:00";145077;156757;196108
"2022-03-01 00:00:00";145965;159441;200110
"2022-03-02 00:00:00";143907;157303;201171
"2022-03-03 00:00:00";141957;155592;199918
"2022-03-04 00:00:00";140456;154303;197233
"2022-03-05 00:00:00";142127;151967;194548
"2022-03-06 00:00:00";141000;151367;196571
"2022-03-07 00:00:00";140882;146714;193701
"2022-03-08 00:00:00";141237;147703;195657
"2022-03-09 00:00:00";142860;147468;194569
"2022-03-10 00:00:00";140067;147262;196354
"2022-03-11 00:00:00";134484;140465;189065
"2022-03-12 00:00:00";118607;122543;171551
"2022-03-13 00:00:00";126413;129007;172819
"2022-03-14 00:00:00";119573;121660;164646
"2022-03-15 00:00:00";127313;129278;174533
"2022-03-16 00:00:00";125021;126979;173187
"2022-03-17 00:00:00";125298;125931;171650
"2022-03-18 00:00:00";130396;131701;176155
"2022-03-19 00:00:00";131854;136554;178265
"2022-03-20 00:00:00";132137;137479;178338
"2022-03-21 00:00:00";126357;129289;174803
"2022-03-22 00:00:00";126389;129735;174585
"2022-03-23 00:00:00";110746;116409;160273
"2022-03-24 00:00:00";106233;112860;155806
"2022-03-25 00:00:00";104838;109322;156500
"2022-03-26 00:00:00";98962;105489;150492
"2022-03-27 00:00:00";101908;106383;151547
"2022-03-28 00:00:00";102137;106178;150242
"2022-03-29 00:00:00";98048;105903;151559
"2022-03-30 00:00:00";95484;101062;146270
"2022-03-31 00:00:00";97374;103527;146156
"2022-04-01 00:00:00";97045;102449;145831
"2022-04-02 00:00:00";94934;102232;140781
"2022-04-03 00:00:00";93684;99628;130806
"2022-04-04 00:00:00";97167;101084;135559
"2022-04-05 00:00:00";92895;98662;134054
"2022-04-06 00:00:00";89165;93740;125892
"2022-04-07 00:00:00";86321;91863;128194
"2022-04-08 00:00:00";85737;89820;126829
"2022-04-09 00:00:00";83783;87645;116111
"2022-04-10 00:00:00";85283;88481;117816
"2022-04-11 00:00:00";77476;81031;111022
"2022-04-12 00:00:00";76491;80625;106185
"2022-04-13 00:00:00";71172;75268;104287
"2022-04-14 00:00:00";69609;73667;100159
"2022-04-15 00:00:00";70055;73298;98988
"2022-04-16 00:00:00";68746;70485;94840
"2022-04-17 00:00:00";72934;72586;97850
"2022-04-18 00:00:00";77308;74633;101040
"2022-04-19 00:00:00";78328;75805;100881
"2022-04-20 00:00:00";76758;76175;102566
"2022-04-21 00:00:00";75550;76019;99824
"2022-04-22 00:00:00";78385;79205;101380
"2022-04-23 00:00:00";80789;81121;102894
"2022-04-24 00:00:00";83527;83634;108118
"2022-04-25 00:00:00";79659;82205;106541
"2022-04-26 00:00:00";79269;83356;107146
"2022-04-27 00:00:00";79128;82179;107092
"2022-04-28 00:00:00";76443;80746;107467
"2022-04-29 00:00:00";75084;76655;102598
"2022-04-30 00:00:00";63487;66906;87404
"2022-05-01 00:00:00";67373;69545;93209
"2022-05-02 00:00:00";70895;72500;95128
"2022-05-03 00:00:00";72323;72817;97078
"2022-05-04 00:00:00";70784;73708;98361
"2022-05-05 00:00:00";69328;75267;95750
"2022-05-06 00:00:00";69792;76484;93734
"2022-05-07 00:00:00";73917;80950;99929
"2022-05-08 00:00:00";73720;82287;100490
"2022-05-09 00:00:00";72723;82912;100656
"2022-05-10 00:00:00";68476;78260;98587
"2022-05-11 00:00:00";67045;78168;95679
"2022-05-12 00:00:00";66614;76890;93232
"2022-05-13 00:00:00";66530;77449;93164
"2022-05-14 00:00:00";61872;72493;87385
"2022-05-15 00:00:00";62293;72661;85047
"2022-05-16 00:00:00";60808;73320;84102
"2022-05-17 00:00:00";62145;71802;85320
"2022-05-18 00:00:00";61098;71799;82330
"2022-05-19 00:00:00";57557;71732;83209
"2022-05-20 00:00:00";58167;70847;82417
"2022-05-21 00:00:00";48644;60932;69036
"2022-05-22 00:00:00";50444;60375;67989
"2022-05-23 00:00:00";51311;61691;69457
"2022-05-24 00:00:00";52505;63265;69854
"2022-05-25 00:00:00";52122;61106;70563
"2022-05-26 00:00:00";52243;63833;71167
"2022-05-27 00:00:00";53441;64525;73770
"2022-05-28 00:00:00";48051;58435;68519
"2022-05-29 00:00:00";49417;57936;67558
"2022-05-30 00:00:00";49600;58608;66952
"2022-05-31 00:00:00";49782;58559;70286
"2022-06-01 00:00:00";48795;56712;71643
"2022-06-02 00:00:00";48852;56346;68569
"2022-06-03 00:00:00";49543;57578;73621
"2022-06-04 00:00:00";48383;55806;69078
"2022-06-05 00:00:00";49239;56862;70938
"2022-06-06 00:00:00";50760;58658;74097
"2022-06-07 00:00:00";50346;57802;74564
"2022-06-08 00:00:00";49099;57696;74643
"2022-06-09 00:00:00";51148;59546;78309
"2022-06-10 00:00:00";51466;61064;78149
"2022-06-11 00:00:00";51583;60860;81380
"2022-06-12 00:00:00";53227;61333;79135
"2022-06-13 00:00:00";55711;62711;81922
"2022-06-14 00:00:00";54311;61643;80397
"2022-06-15 00:00:00";51927;59708;78833
"2022-06-16 00:00:00";54631;61725;81640
"2022-06-17 00:00:00";53552;61301;81677
"2022-06-18 00:00:00";48816;55264;72214
"2022-06-19 00:00:00";49754;55780;70469
"2022-06-20 00:00:00";46280;51657;66181
"2022-06-21 00:00:00";47865;52407;68167
"2022-06-22 00:00:00";47175;52375;67824
"2022-06-23 00:00:00";49931;55291;70403
"2022-06-24 00:00:00";53539;57620;76577
"2022-06-25 00:00:00";57578;59623;77245
"2022-06-26 00:00:00";61954;61677;78697
"2022-06-27 00:00:00";63270;63732;82868
"2022-06-28 00:00:00";65250;66057;85913
"2022-06-29 00:00:00";65862;65533;86348
"2022-06-30 00:00:00";68125;67189;92450
"2022-07-01 00:00:00";66250;65766;88914
"2022-07-02 00:00:00";58221;58995;79500
"2022-07-03 00:00:00";59917;58913;80147
"2022-07-04 00:00:00";59410;59511;79397
"2022-07-05 00:00:00";61773;59825;82957
"2022-07-06 00:00:00";60481;59701;82083
"2022-07-07 00:00:00";63121;60230;86027
"2022-07-08 00:00:00";62198;59669;82031
"2022-07-09 00:00:00";57339;55438;75600
"2022-07-10 00:00:00";60059;56890;76147
"2022-07-11 00:00:00";59478;55198;75645
"2022-07-12 00:00:00";59833;56605;76172
"2022-07-13 00:00:00";59250;55734;75838
"2022-07-14 00:00:00";62844;57179;79447
"2022-07-15 00:00:00";60178;57139;78603
"2022-07-16 00:00:00";55818;54457;72625
"2022-07-17 00:00:00";56510;52214;71207
"2022-07-18 00:00:00";54429;49640;67093
"2022-07-19 00:00:00";54855;50015;68145
"2022-07-20 00:00:00";53645;49657;66688
"2022-07-21 00:00:00";53259;48719;65823
"2022-07-22 00:00:00";51988;46814;61833
"2022-07-23 00:00:00";45625;40615;52806
"2022-07-24 00:00:00";45771;40753;54154
"2022-07-25 00:00:00";44513;39472;49558
"2022-07-26 00:00:00";41028;37613;47350
"2022-07-27 00:00:00";41288;37398;48163
"2022-07-28 00:00:00";41660;37637;46857
"2022-07-29 00:00:00";40919;38029;47861
"2022-07-30 00:00:00";41599;38616;46646
"2022-07-31 00:00:00";42656;38919;49202
"2022-08-01 00:00:00";42211;38448;47865
"2022-08-02 00:00:00";43049;39589;46713
"2022-08-03 00:00:00";42359;39385;47938
"2022-08-04 00:00:00";42947;39072;51116
"2022-08-05 00:00:00";41357;37869;48227
"2022-08-06 00:00:00";34010;30317;38796
"2022-08-07 00:00:00";33750;29493;38348
"2022-08-08 00:00:00";32636;27619;36491
"2022-08-09 00:00:00";32336;27970;34000
"2022-08-10 00:00:00";31978;27859;34563
"2022-08-11 00:00:00";32738;28329;34881
"2022-08-12 00:00:00";31724;27696;33176
"2022-08-13 00:00:00";32075;27264;32538
"2022-08-14 00:00:00";32762;28645;34825
"2022-08-15 00:00:00";32435;28695;34009
"2022-08-16 00:00:00";30920;27484;35393
"2022-08-17 00:00:00";26619;24162;30250
"2022-08-18 00:00:00";27603;24696;29930
"2022-08-19 00:00:00";28235;25621;30360
"2022-08-20 00:00:00";30328;27168;30657
"2022-08-21 00:00:00";30901;26939;32250
"2022-08-22 00:00:00";30585;27597;31080
"2022-08-23 00:00:00";30863;28306;35292
"2022-08-24 00:00:00";30022;27754;34600
"2022-08-25 00:00:00";33038;28758;35759
"2022-08-26 00:00:00";33365;29242;34917
"2022-08-27 00:00:00";33520;29829;34674
"2022-08-28 00:00:00";33976;30842;36711
"2022-08-29 00:00:00";36986;31078;36548
"2022-08-30 00:00:00";36250;33165;36734
"2022-08-31 00:00:00";44815;38753;42229
"2022-09-01 00:00:00";41964;38079;40760
"2022-09-02 00:00:00";46038;38342;39693
"2022-09-03 00:00:00";35695;30571;38171
"2022-09-04 00:00:00";33908;28690;35250
"2022-09-05 00:00:00";34277;29246;38711
"2022-09-06 00:00:00";33779;28119;33097
"2022-09-07 00:00:00";31727;30220;34444
"2022-09-08 00:00:00";35492;29075;35433
"2022-09-09 00:00:00";34477;29789;34767
"2022-09-10 00:00:00";35202;30659;37575
"2022-09-11 00:00:00";37375;31665;39386
"2022-09-12 00:00:00";35303;30876;35136
"2022-09-13 00:00:00";36515;31484;34611
"2022-09-14 00:00:00";36843;32970;34647
"2022-09-15 00:00:00";39493;34309;39303
"2022-09-16 00:00:00";41811;36750;45000
"2022-09-17 00:00:00";43958;35917;48636
"2022-09-18 00:00:00";46750;40694;47900
"2022-09-19 00:00:00";48750;44432;50000
"2022-09-20 00:00:00";50056;41955;48500
"2022-09-21 00:00:00";51406;45208;50000
