"DateTime";"XBOX";"PS";"PC"
"2021-02-01 00:00:00";308291;310200;421889
"2021-02-02 00:00:00";306500;310629;435278
"2021-02-03 00:00:00";297055;299682;417463
"2021-02-04 00:00:00";297434;305194;425898
"2021-02-05 00:00:00";297075;305877;428315
"2021-02-06 00:00:00";294135;299114;407929
"2021-02-07 00:00:00";288096;297884;415925
"2021-02-08 00:00:00";293963;300986;413346
"2021-02-09 00:00:00";296250;304667;415694
"2021-02-10 00:00:00";294442;307193;417021
"2021-02-11 00:00:00";300436;312578;425638
"2021-02-12 00:00:00";298509;313578;427949
"2021-02-13 00:00:00";285878;298810;426957
"2021-02-14 00:00:00";278702;298921;417023
"2021-02-15 00:00:00";279180;298754;409244
"2021-02-16 00:00:00";278038;297266;414431
"2021-02-17 00:00:00";276958;290375;416333
"2021-02-18 00:00:00";271844;282214;413385
"2021-02-19 00:00:00";268463;283424;407326
"2021-02-20 00:00:00";270442;280175;403238
"2021-02-21 00:00:00";266109;272769;404341
"2021-02-22 00:00:00";262196;271537;392756
"2021-02-23 00:00:00";265113;275113;396658
"2021-02-24 00:00:00";266367;277219;397444
"2021-02-25 00:00:00";275745;285812;400298
"2021-02-26 00:00:00";282528;291035;402809
"2021-02-27 00:00:00";273948;283443;399173
"2021-02-28 00:00:00";263564;277672;397652
"2021-03-01 00:00:00";262590;274438;399100
"2021-03-02 00:00:00";260106;273821;396071
"2021-03-03 00:00:00";257129;270815;395966
"2021-03-04 00:00:00";259082;277250;395638
"2021-03-05 00:00:00";254557;270633;392453
"2021-03-06 00:00:00";231485;250928;380085
"2021-03-07 00:00:00";226538;235056;367508
"2021-03-08 00:00:00";208484;220789;338704
"2021-03-09 00:00:00";194479;207295;309739
"2021-03-10 00:00:00";194216;209888;307820
"2021-03-11 00:00:00";206475;225895;324691
"2021-03-12 00:00:00";209066;230750;332652
"2021-03-13 00:00:00";203805;224567;323641
"2021-03-14 00:00:00";202090;217911;321903
"2021-03-15 00:00:00";201162;217778;316977
"2021-03-16 00:00:00";211618;233290;328341
"2021-03-17 00:00:00";213966;237281;336959
"2021-03-18 00:00:00";216444;243121;344648
"2021-03-19 00:00:00";225902;250937;351493
"2021-03-20 00:00:00";219175;239266;338879
"2021-03-21 00:00:00";211062;228697;333486
"2021-03-22 00:00:00";213946;231798;336568
"2021-03-23 00:00:00";211457;234314;338625
"2021-03-24 00:00:00";207620;230596;331291
"2021-03-25 00:00:00";212630;236604;337827
"2021-03-26 00:00:00";208000;228294;334789
"2021-03-27 00:00:00";196052;215097;309667
"2021-03-28 00:00:00";192728;204776;305974
"2021-03-29 00:00:00";190391;197422;295047
"2021-03-30 00:00:00";192080;194367;295513
"2021-03-31 00:00:00";186458;195000;292333
"2021-04-01 00:00:00";190706;199136;287482
"2021-04-02 00:00:00";189675;197257;285645
"2021-04-03 00:00:00";175966;182945;270605
"2021-04-04 00:00:00";173624;174137;255770
"2021-04-05 00:00:00";173085;177755;253568
"2021-04-06 00:00:00";176631;183327;256986
"2021-04-07 00:00:00";178250;182534;259835
"2021-04-08 00:00:00";180426;186065;249525
"2021-04-09 00:00:00";183678;184415;263359
"2021-04-10 00:00:00";177871;181260;262761
"2021-04-11 00:00:00";172080;175099;255609
"2021-04-12 00:00:00";167949;172536;244856
"2021-04-13 00:00:00";165246;169324;252647
"2021-04-14 00:00:00";154042;160211;238837
"2021-04-15 00:00:00";152629;159252;228333
"2021-04-16 00:00:00";158050;164546;225719
"2021-04-17 00:00:00";154312;157950;225305
"2021-04-18 00:00:00";145299;149843;227344
"2021-04-19 00:00:00";142206;145357;221036
"2021-04-20 00:00:00";146266;150346;216078
"2021-04-21 00:00:00";144650;151019;219606
"2021-04-22 00:00:00";148894;158398;224265
"2021-04-23 00:00:00";145607;154100;219768
"2021-04-24 00:00:00";119404;128865;195424
"2021-04-25 00:00:00";110295;122472;191814
"2021-04-26 00:00:00";105675;115028;174375
"2021-04-27 00:00:00";103798;114559;178547
"2021-04-28 00:00:00";103355;112980;177727
"2021-04-29 00:00:00";102583;112327;171701
"2021-04-30 00:00:00";106519;111529;165414
"2021-05-01 00:00:00";100304;107932;158273
"2021-05-02 00:00:00";100356;106686;157041
"2021-05-03 00:00:00";100723;107178;164946
"2021-05-04 00:00:00";101026;105927;163426
"2021-05-05 00:00:00";99907;103068;168390
"2021-05-06 00:00:00";95596;100796;153688
"2021-05-07 00:00:00";102482;108614;164825
"2021-05-08 00:00:00";112440;116091;181522
"2021-05-09 00:00:00";115691;117437;193924
"2021-05-10 00:00:00";120650;119165;193186
"2021-05-11 00:00:00";121051;119348;186844
"2021-05-12 00:00:00";122161;118781;188593
"2021-05-13 00:00:00";126339;124392;192721
"2021-05-14 00:00:00";126009;124615;200700
"2021-05-15 00:00:00";119933;115357;184279
"2021-05-16 00:00:00";105849;106165;181500
"2021-05-17 00:00:00";104417;100977;169971
"2021-05-18 00:00:00";99995;100250;165197
"2021-05-19 00:00:00";98814;96889;166698
"2021-05-20 00:00:00";99152;99450;167857
"2021-05-21 00:00:00";100408;100642;169065
"2021-05-22 00:00:00";96426;97660;166400
"2021-05-23 00:00:00";97040;97289;154433
"2021-05-24 00:00:00";97869;96426;160772
"2021-05-25 00:00:00";96336;91054;151529
"2021-05-26 00:00:00";93936;89020;146000
"2021-05-27 00:00:00";94708;89691;143902
"2021-05-28 00:00:00";95114;89297;149923
"2021-05-29 00:00:00";91256;85840;142458
"2021-05-30 00:00:00";91527;86474;149449
"2021-05-31 00:00:00";94821;88879;149617
"2021-06-01 00:00:00";95630;91584;151412
"2021-06-02 00:00:00";96268;90213;148882
"2021-06-03 00:00:00";96532;88937;153270
"2021-06-04 00:00:00";100961;92784;158159
"2021-06-05 00:00:00";99890;93750;157268
"2021-06-06 00:00:00";98688;92469;159929
"2021-06-07 00:00:00";101016;93680;162897
"2021-06-08 00:00:00";102500;90102;160907
"2021-06-09 00:00:00";102929;94682;168935
"2021-06-10 00:00:00";106775;96758;165156
"2021-06-11 00:00:00";106369;97237;173875
"2021-06-12 00:00:00";101407;93354;175780
"2021-06-13 00:00:00";98362;90719;175067
"2021-06-14 00:00:00";98831;91660;168711
"2021-06-15 00:00:00";100356;90349;172024
"2021-06-16 00:00:00";96100;88188;170727
"2021-06-17 00:00:00";97947;90333;170736
"2021-06-18 00:00:00";97571;88047;155600
"2021-06-19 00:00:00";87157;76084;138473
"2021-06-20 00:00:00";81494;72783;130846
"2021-06-21 00:00:00";83661;75152;138446
"2021-06-22 00:00:00";86983;75318;131061
"2021-06-23 00:00:00";82182;73269;132745
"2021-06-24 00:00:00";86500;77096;132160
"2021-06-25 00:00:00";90333;82935;138649
"2021-06-26 00:00:00";95420;87167;145571
"2021-06-27 00:00:00";95633;86949;151706
"2021-06-28 00:00:00";96511;86716;163156
"2021-06-29 00:00:00";97662;88398;157364
"2021-06-30 00:00:00";95167;87537;161343
"2021-07-01 00:00:00";97423;91554;157512
"2021-07-02 00:00:00";100289;93914;163200
"2021-07-03 00:00:00";98980;90622;161244
"2021-07-04 00:00:00";98671;91476;163303
"2021-07-05 00:00:00";100162;93547;168543
"2021-07-06 00:00:00";102686;94690;173889
"2021-07-07 00:00:00";104110;98022;181580
"2021-07-08 00:00:00";111391;101534;185980
"2021-07-09 00:00:00";106854;101689;179743
"2021-07-10 00:00:00";91847;85594;152814
"2021-07-11 00:00:00";86931;80506;138220
"2021-07-12 00:00:00";86397;78859;137674
"2021-07-13 00:00:00";89103;79600;143421
"2021-07-14 00:00:00";87071;77115;140893
"2021-07-15 00:00:00";88329;79750;136657
"2021-07-16 00:00:00";80734;75228;120186
"2021-07-17 00:00:00";69055;63994;107208
"2021-07-18 00:00:00";74221;66125;110512
"2021-07-19 00:00:00";72078;62421;105670
"2021-07-20 00:00:00";77389;67190;109800
"2021-07-21 00:00:00";79194;72444;117590
"2021-07-22 00:00:00";78064;70880;112554
"2021-07-23 00:00:00";74713;69184;106260
"2021-07-24 00:00:00";74378;66463;106385
"2021-07-25 00:00:00";71933;65305;104674
"2021-07-26 00:00:00";74067;65622;106891
"2021-07-27 00:00:00";73394;66309;110472
"2021-07-28 00:00:00";73407;67223;111000
"2021-07-29 00:00:00";73533;66075;106909
"2021-07-30 00:00:00";69308;64444;101639
"2021-07-31 00:00:00";57341;51592;92840
"2021-08-01 00:00:00";61837;52840;90500
"2021-08-02 00:00:00";61127;54345;94360
"2021-08-03 00:00:00";62481;52869;95119
"2021-08-04 00:00:00";58941;53298;91614
"2021-08-05 00:00:00";68848;62543;96615
"2021-08-06 00:00:00";76056;67972;104096
"2021-08-07 00:00:00";68209;63684;98783
"2021-08-08 00:00:00";71545;66312;102185
"2021-08-09 00:00:00";77702;68111;103779
"2021-08-10 00:00:00";72438;68673;111742
"2021-08-11 00:00:00";74941;72875;111146
"2021-08-12 00:00:00";79667;73298;114241
"2021-08-13 00:00:00";77705;72011;118230
"2021-08-14 00:00:00";69558;65443;112278
"2021-08-15 00:00:00";64943;58811;97113
"2021-08-16 00:00:00";67839;61826;98071
"2021-08-17 00:00:00";65924;60453;90091
"2021-08-18 00:00:00";64639;61321;94857
"2021-08-19 00:00:00";67411;63304;95370
"2021-08-20 00:00:00";67630;65408;94246
"2021-08-21 00:00:00";65991;62333;91371
"2021-08-22 00:00:00";64525;58202;93250
"2021-08-23 00:00:00";67032;62738;104214
"2021-08-24 00:00:00";65611;62653;101810
"2021-08-25 00:00:00";65696;61347;96891
"2021-08-26 00:00:00";65000;64447;101260
"2021-08-27 00:00:00";69379;64506;116269
"2021-08-28 00:00:00";67139;60977;103643
"2021-08-29 00:00:00";65112;59058;102038
"2021-08-30 00:00:00";71682;61843;106833
"2021-08-31 00:00:00";69600;63886;105850
"2021-09-01 00:00:00";68237;62557;107278
"2021-09-02 00:00:00";67000;62993;106568
"2021-09-03 00:00:00";70472;66250;113739
"2021-09-04 00:00:00";71046;66523;111864
"2021-09-05 00:00:00";68714;66144;109136
"2021-09-06 00:00:00";69035;65893;114761
"2021-09-07 00:00:00";69473;63694;111095
"2021-09-08 00:00:00";45061;38669;90250
"2021-09-09 00:00:00";42717;37915;64938
"2021-09-10 00:00:00";44161;37742;70500
"2021-09-11 00:00:00";45926;39283;66087
"2021-09-12 00:00:00";47222;40856;76269
"2021-09-13 00:00:00";49704;46136;80412
"2021-09-14 00:00:00";52299;42951;76786
"2021-09-15 00:00:00";51324;44503;81724
"2021-09-16 00:00:00";55513;51920;87161
"2021-09-17 00:00:00";62109;56678;85288
"2021-09-18 00:00:00";74611;66979;85900
"2021-09-19 00:00:00";77367;70403;90098
"2021-09-20 00:00:00";81676;73295;101768
"2021-09-21 00:00:00";82250;74143;104109
