"DateTime";"XBOX";"PS";"PC"
"2019-03-26 00:00:00";487382;537427;707747
"2019-03-27 00:00:00";489778;539972;699111
"2019-03-28 00:00:00";495986;548028;696740
"2019-03-29 00:00:00";496069;555798;709448
"2019-03-30 00:00:00";480203;525741;689468
"2019-03-31 00:00:00";478391;518563;694939
"2019-04-01 00:00:00";477744;515095;685778
"2019-04-02 00:00:00";475278;519063;694603
"2019-04-03 00:00:00";481854;532104;703570
"2019-04-04 00:00:00";492125;546324;717105
"2019-04-05 00:00:00";500825;560817;724077
"2019-04-06 00:00:00";497831;559408;715110
"2019-04-07 00:00:00";499715;556979;705208
"2019-04-08 00:00:00";499972;561289;714775
"2019-04-09 00:00:00";502333;566755;718814
"2019-04-10 00:00:00";499943;566259;727742
"2019-04-11 00:00:00";512611;576817;747985
"2019-04-12 00:00:00";516556;579582;745617
"2019-04-13 00:00:00";515813;573917;746328
"2019-04-14 00:00:00";510587;563590;742907
"2019-04-15 00:00:00";499813;559693;744220
"2019-04-16 00:00:00";502660;557964;739750
"2019-04-17 00:00:00";505902;559970;741633
"2019-04-18 00:00:00";500908;560770;750302
"2019-04-19 00:00:00";507780;571042;753452
"2019-04-20 00:00:00";511284;570112;744800
"2019-04-21 00:00:00";509522;565948;741857
"2019-04-22 00:00:00";500797;556689;737111
"2019-04-23 00:00:00";496881;550385;736077
"2019-04-24 00:00:00";483347;533993;718357
"2019-04-25 00:00:00";486549;533000;693500
"2019-04-26 00:00:00";486826;536167;706100
"2019-04-27 00:00:00";480951;524399;699441
"2019-04-28 00:00:00";474722;508576;658000
"2019-04-29 00:00:00";444427;487787;648550
"2019-04-30 00:00:00";432993;472563;624045
"2019-05-01 00:00:00";433979;487250;598000
"2019-05-02 00:00:00";474257;522500;627617
"2019-05-03 00:00:00";494021;538944;656758
"2019-05-04 00:00:00";496840;535986;676063
"2019-05-05 00:00:00";480643;521153;660837
"2019-05-06 00:00:00";471976;502567;635364
"2019-05-07 00:00:00";457875;486826;623104
"2019-05-08 00:00:00";422479;458958;597688
"2019-05-09 00:00:00";401347;437535;582161
"2019-05-10 00:00:00";398653;432646;566575
"2019-05-11 00:00:00";399511;435664;537172
"2019-05-12 00:00:00";390653;422972;531750
"2019-05-13 00:00:00";384567;407007;509560
"2019-05-14 00:00:00";382246;410705;517774
"2019-05-15 00:00:00";386056;408714;513481
"2019-05-16 00:00:00";391492;425678;531385
"2019-05-17 00:00:00";393401;429971;537038
"2019-05-18 00:00:00";386170;418093;536067
"2019-05-19 00:00:00";380056;413417;521833
"2019-05-20 00:00:00";376778;407135;521324
"2019-05-21 00:00:00";372138;401625;515323
"2019-05-22 00:00:00";337440;381263;497567
"2019-05-23 00:00:00";342307;382688;496765
"2019-05-24 00:00:00";356152;394496;487115
"2019-05-25 00:00:00";364976;398200;508364
"2019-05-26 00:00:00";355879;385812;493235
"2019-05-27 00:00:00";348813;380533;502423
"2019-05-28 00:00:00";349392;388171;501667
"2019-05-29 00:00:00";339203;383214;491267
"2019-05-30 00:00:00";346762;388782;494111
"2019-05-31 00:00:00";365535;401603;510261
"2019-06-01 00:00:00";372101;398210;514304
"2019-06-02 00:00:00";364556;394765;519222
"2019-06-03 00:00:00";363390;393157;506500
"2019-06-04 00:00:00";370654;396681;498833
"2019-06-05 00:00:00";374620;397028;498130
"2019-06-06 00:00:00";383923;415153;517000
"2019-06-07 00:00:00";391688;423956;521095
"2019-06-08 00:00:00";380321;408696;506619
"2019-06-09 00:00:00";367846;393566;493962
"2019-06-10 00:00:00";359158;390211;483300
"2019-06-11 00:00:00";359348;385584;480348
"2019-06-12 00:00:00";346436;378214;487818
"2019-06-13 00:00:00";351804;374627;478364
"2019-06-14 00:00:00";358440;381879;487000
"2019-06-15 00:00:00";345256;366398;459500
"2019-06-16 00:00:00";335379;355741;445174
"2019-06-17 00:00:00";326324;346561;440455
"2019-06-18 00:00:00";320333;339029;431500
"2019-06-19 00:00:00";304239;321813;406760
"2019-06-20 00:00:00";309914;328730;401235
"2019-06-21 00:00:00";321590;339331;420333
"2019-06-22 00:00:00";314391;327685;401556
"2019-06-23 00:00:00";301545;311217;398429
"2019-06-24 00:00:00";298035;304248;395731
"2019-06-25 00:00:00";283211;290475;386739
"2019-06-26 00:00:00";254362;257648;373760
"2019-06-27 00:00:00";266270;279165;379476
"2019-06-28 00:00:00";284761;292514;381969
"2019-06-29 00:00:00";272844;280169;380290
"2019-06-30 00:00:00";267211;280296;371050
"2019-07-01 00:00:00";271326;283297;363459
"2019-07-02 00:00:00";278111;289021;373886
"2019-07-03 00:00:00";270293;284069;367250
"2019-07-04 00:00:00";262050;287693;359080
"2019-07-05 00:00:00";276111;296736;373250
"2019-07-06 00:00:00";276177;292887;381100
"2019-07-07 00:00:00";270364;291201;372345
"2019-07-08 00:00:00";277028;291503;381120
"2019-07-09 00:00:00";275549;292224;373120
"2019-07-10 00:00:00";276014;287854;413136
"2019-07-11 00:00:00";286907;300500;412800
"2019-07-12 00:00:00";297583;316204;403286
"2019-07-13 00:00:00";302197;322086;430714
"2019-07-14 00:00:00";301014;319105;417235
"2019-07-15 00:00:00";299493;319633;406361
"2019-07-16 00:00:00";299743;313752;402200
"2019-07-17 00:00:00";296289;313397;411862
"2019-07-18 00:00:00";299941;321789;409091
"2019-07-19 00:00:00";307851;332179;416842
"2019-07-20 00:00:00";302887;321305;408741
"2019-07-21 00:00:00";299268;318387;408462
"2019-07-22 00:00:00";303454;316992;411222
"2019-07-23 00:00:00";305229;324257;475824
"2019-07-24 00:00:00";314271;341697;449738
"2019-07-25 00:00:00";322723;350239;427346
"2019-07-26 00:00:00";320147;346298;431125
"2019-07-27 00:00:00";300618;324667;431438
"2019-07-28 00:00:00";298643;321243;430654
"2019-07-29 00:00:00";298770;318230;417400
"2019-07-30 00:00:00";293029;308692;421522
"2019-07-31 00:00:00";279297;298212;402452
"2019-08-01 00:00:00";258412;276607;373087
"2019-08-02 00:00:00";263308;282326;366222
"2019-08-03 00:00:00";243719;263769;360818
"2019-08-04 00:00:00";227673;238102;360867
"2019-08-05 00:00:00";218441;233436;324150
"2019-08-06 00:00:00";201431;207982;304182
"2019-08-07 00:00:00";197252;202852;315400
"2019-08-08 00:00:00";201882;220151;334333
"2019-08-09 00:00:00";228678;240150;351273
"2019-08-10 00:00:00";221120;233966;355308
"2019-08-11 00:00:00";217120;229362;362429
"2019-08-12 00:00:00";223698;239205;356267
"2019-08-13 00:00:00";223677;230449;368231
"2019-08-14 00:00:00";204658;225740;348500
"2019-08-15 00:00:00";225405;234700;349750
"2019-08-16 00:00:00";250452;255783;352375
"2019-08-17 00:00:00";254612;266171;391400
"2019-08-18 00:00:00";252364;265444;391000
"2019-08-19 00:00:00";252636;270682;372286
"2019-08-20 00:00:00";255813;275604;394556
"2019-08-21 00:00:00";259647;279051;405286
"2019-08-22 00:00:00";272518;288161;406111
"2019-08-23 00:00:00";286037;306634;418714
"2019-08-24 00:00:00";279164;292114;423375
"2019-08-25 00:00:00";279689;287409;422111
"2019-08-26 00:00:00";284345;289704;424000
"2019-08-27 00:00:00";283569;294825;437000
"2019-08-28 00:00:00";282391;294669;431000
"2019-08-29 00:00:00";281504;301419;426000
"2019-08-30 00:00:00";299968;312963;435667
"2019-08-31 00:00:00";291621;312857;420714
"2019-09-01 00:00:00";285421;307992;428000
"2019-09-02 00:00:00";283911;299860;437400
"2019-09-03 00:00:00";292340;308448;436250
"2019-09-04 00:00:00";302866;300063;434375
"2019-09-05 00:00:00";296729;313157;421000
"2019-09-06 00:00:00";297455;316424;436667
"2019-09-07 00:00:00";291077;295618;436444
"2019-09-08 00:00:00";289861;292410;433125
"2019-09-09 00:00:00";295486;293569;439286
"2019-09-10 00:00:00";301909;297174;409714
"2019-09-11 00:00:00";293514;292217;0
"2019-09-12 00:00:00";298813;297104;440000
"2019-09-13 00:00:00";303694;310469;440000
"2019-09-14 00:00:00";317275;310124;439667
"2019-09-15 00:00:00";306635;306802;435000
"2019-09-16 00:00:00";331489;311693;437500
"2019-09-17 00:00:00";329394;314745;440000
