"DateTime";"XBOX";"PS";"PC"
"2020-01-06 00:00:00";801687;917333;1083621
"2020-01-07 00:00:00";818593;948079;1164803
"2020-01-08 00:00:00";823657;954616;1183839
"2020-01-09 00:00:00";820898;957584;1179625
"2020-01-10 00:00:00";835262;975106;1202500
"2020-01-11 00:00:00";828016;970814;1170844
"2020-01-12 00:00:00";819172;958714;1163133
"2020-01-13 00:00:00";821712;969977;1161457
"2020-01-14 00:00:00";824794;971965;1177159
"2020-01-15 00:00:00";830148;986293;1180875
"2020-01-16 00:00:00";842581;992321;1211837
"2020-01-17 00:00:00";835563;980012;1194720
"2020-01-18 00:00:00";812855;963810;1185821
"2020-01-19 00:00:00";803345;951819;1163167
"2020-01-20 00:00:00";807982;955706;1173216
"2020-01-21 00:00:00";814273;965850;1193784
"2020-01-22 00:00:00";815322;967633;1198612
"2020-01-23 00:00:00";820455;973646;1198450
"2020-01-24 00:00:00";815519;973463;1220419
"2020-01-25 00:00:00";807277;962947;1222188
"2020-01-26 00:00:00";800604;950120;1208513
"2020-01-27 00:00:00";804089;953538;1191628
"2020-01-28 00:00:00";803561;959375;1196480
"2020-01-29 00:00:00";786567;948149;1197810
"2020-01-30 00:00:00";776679;939143;1179476
"2020-01-31 00:00:00";761621;931359;1166981
"2020-02-01 00:00:00";783362;953742;1192275
"2020-02-02 00:00:00";780739;945651;1197250
"2020-02-03 00:00:00";779333;950100;1191364
"2020-02-04 00:00:00";777056;948130;1184146
"2020-02-05 00:00:00";776302;947236;1181158
"2020-02-06 00:00:00";778796;952703;1199639
"2020-02-07 00:00:00";767481;942961;1200364
"2020-02-08 00:00:00";752696;934000;1187071
"2020-02-09 00:00:00";737204;919164;1178073
"2020-02-10 00:00:00";736724;920481;1176732
"2020-02-11 00:00:00";732517;923316;1186756
"2020-02-12 00:00:00";725696;920120;1192289
"2020-02-13 00:00:00";734200;924434;1190949
"2020-02-14 00:00:00";726614;916692;1194676
"2020-02-15 00:00:00";702667;895196;1184360
"2020-02-16 00:00:00";690255;880014;1161722
"2020-02-17 00:00:00";676121;877488;1151767
"2020-02-18 00:00:00";676725;875405;1147533
"2020-02-19 00:00:00";665981;863463;1121107
"2020-02-20 00:00:00";658113;860098;1094514
"2020-02-21 00:00:00";656741;851866;1099658
"2020-02-22 00:00:00";658946;846432;1097815
"2020-02-23 00:00:00";655519;842177;1087655
"2020-02-24 00:00:00";646569;836500;1075891
"2020-02-25 00:00:00";650909;842615;1062122
"2020-02-26 00:00:00";653269;841519;1055000
"2020-02-27 00:00:00";657000;850449;1087951
"2020-02-28 00:00:00";650923;842558;1083781
"2020-02-29 00:00:00";619348;814433;1050786
"2020-03-01 00:00:00";606633;798471;1001793
"2020-03-02 00:00:00";604946;792310;981690
"2020-03-03 00:00:00";589864;772205;959634
"2020-03-04 00:00:00";571000;752873;934657
"2020-03-05 00:00:00";556561;743925;936282
"2020-03-06 00:00:00";539205;713633;891450
"2020-03-07 00:00:00";522849;701373;877800
"2020-03-08 00:00:00";505734;678256;865587
"2020-03-09 00:00:00";483795;652524;796403
"2020-03-10 00:00:00";482945;650439;768105
"2020-03-11 00:00:00";484930;643118;763444
"2020-03-12 00:00:00";486755;651038;767828
"2020-03-13 00:00:00";491071;662628;773525
"2020-03-14 00:00:00";487429;653043;776500
"2020-03-15 00:00:00";480537;641580;760769
"2020-03-16 00:00:00";485579;639625;766595
"2020-03-17 00:00:00";490790;659908;775275
"2020-03-18 00:00:00";492102;664613;782846
"2020-03-19 00:00:00";506871;687185;797000
"2020-03-20 00:00:00";513529;690867;812447
"2020-03-21 00:00:00";509443;679976;787286
"2020-03-22 00:00:00";502014;670000;783813
"2020-03-23 00:00:00";499141;671951;772143
"2020-03-24 00:00:00";505101;679229;782273
"2020-03-25 00:00:00";499406;678570;781545
"2020-03-26 00:00:00";510333;688123;772225
"2020-03-27 00:00:00";511400;687638;762204
"2020-03-28 00:00:00";519589;692337;791614
"2020-03-29 00:00:00";507640;678400;777947
"2020-03-30 00:00:00";507500;680395;767026
"2020-03-31 00:00:00";505702;678123;760651
"2020-04-01 00:00:00";507963;679618;777156
"2020-04-02 00:00:00";522656;692837;789870
"2020-04-03 00:00:00";530242;698179;785043
"2020-04-04 00:00:00";524611;689341;791031
"2020-04-05 00:00:00";510982;665370;773795
"2020-04-06 00:00:00";500879;663103;768042
"2020-04-07 00:00:00";502030;669512;782905
"2020-04-08 00:00:00";501984;671302;781191
"2020-04-09 00:00:00";517311;682735;779000
"2020-04-10 00:00:00";521277;686430;784800
"2020-04-11 00:00:00";507377;668012;771556
"2020-04-12 00:00:00";496098;652363;760698
"2020-04-13 00:00:00";495662;653294;762023
"2020-04-14 00:00:00";499255;659829;760593
"2020-04-15 00:00:00";504913;667298;761773
"2020-04-16 00:00:00";520342;682821;772845
"2020-04-17 00:00:00";516913;673049;772286
"2020-04-18 00:00:00";474420;566263;691540
"2020-04-19 00:00:00";441962;553620;656233
"2020-04-20 00:00:00";435241;560123;649655
"2020-04-21 00:00:00";440770;562536;663383
"2020-04-22 00:00:00";437264;555805;657275
"2020-04-23 00:00:00";442919;557542;650240
"2020-04-24 00:00:00";431397;547663;631660
"2020-04-25 00:00:00";446741;570854;645196
"2020-04-26 00:00:00";424873;550476;626103
"2020-04-27 00:00:00";416533;539058;613980
"2020-04-28 00:00:00";422379;544602;610667
"2020-04-29 00:00:00";413018;542322;605787
"2020-04-30 00:00:00";423073;555179;618881
"2020-05-01 00:00:00";424864;561742;610829
"2020-05-02 00:00:00";425379;563356;595370
"2020-05-03 00:00:00";395123;526826;573086
"2020-05-04 00:00:00";366869;504545;543075
"2020-05-05 00:00:00";344492;477633;510935
"2020-05-06 00:00:00";320769;448534;500704
"2020-05-07 00:00:00";299723;407079;447283
"2020-05-08 00:00:00";320646;420500;461372
"2020-05-09 00:00:00";307898;406780;463528
"2020-05-10 00:00:00";297000;390625;442293
"2020-05-11 00:00:00";297067;390080;431659
"2020-05-12 00:00:00";299645;395427;441372
"2020-05-13 00:00:00";305318;399860;445178
"2020-05-14 00:00:00";318844;418024;455348
"2020-05-15 00:00:00";318590;418869;463838
"2020-05-16 00:00:00";306830;399111;458806
"2020-05-17 00:00:00";280948;367556;441630
"2020-05-18 00:00:00";275180;354159;413943
"2020-05-19 00:00:00";270250;351386;403688
"2020-05-20 00:00:00";262483;349084;396780
"2020-05-21 00:00:00";260767;342816;395718
"2020-05-22 00:00:00";265571;343140;399475
"2020-05-23 00:00:00";252500;329870;392625
"2020-05-24 00:00:00";239451;311351;370769
"2020-05-25 00:00:00";233170;305926;364545
"2020-05-26 00:00:00";239222;306061;371316
"2020-05-27 00:00:00";232764;304687;367088
"2020-05-28 00:00:00";240914;312000;370571
"2020-05-29 00:00:00";243426;313711;380061
"2020-05-30 00:00:00";221870;293224;368269
"2020-05-31 00:00:00";206100;269081;361194
"2020-06-01 00:00:00";197491;244700;330028
"2020-06-02 00:00:00";185309;228568;311345
"2020-06-03 00:00:00";181241;226713;313677
"2020-06-04 00:00:00";170945;213506;293844
"2020-06-05 00:00:00";173193;213639;283968
"2020-06-06 00:00:00";177146;216634;275931
"2020-06-07 00:00:00";172148;206176;270595
"2020-06-08 00:00:00";169217;200400;265462
"2020-06-09 00:00:00";170755;203111;270800
"2020-06-10 00:00:00";167509;198324;270000
"2020-06-11 00:00:00";180792;213544;285226
"2020-06-12 00:00:00";187642;225573;296667
"2020-06-13 00:00:00";175184;209129;296034
"2020-06-14 00:00:00";157833;183831;274065
"2020-06-15 00:00:00";165941;192699;270692
"2020-06-16 00:00:00";171197;199154;280423
"2020-06-17 00:00:00";170017;196822;275517
"2020-06-18 00:00:00";176440;208658;283226
"2020-06-19 00:00:00";181627;211338;290741
"2020-06-20 00:00:00";177255;204246;284906
"2020-06-21 00:00:00";174540;197924;285897
"2020-06-22 00:00:00";179729;203539;286233
"2020-06-23 00:00:00";183654;205246;290233
"2020-06-24 00:00:00";182738;203463;296250
"2020-06-25 00:00:00";180390;207671;291125
"2020-06-26 00:00:00";177867;203806;294333
"2020-06-27 00:00:00";156120;171212;271563
"2020-06-28 00:00:00";145140;165129;265526
"2020-06-29 00:00:00";149509;167141;259929
"2020-06-30 00:00:00";144352;165029;253963
"2020-07-01 00:00:00";142265;160770;247400
"2020-07-02 00:00:00";145000;162109;241767
"2020-07-03 00:00:00";141617;160081;238387
"2020-07-04 00:00:00";140487;155131;227938
"2020-07-05 00:00:00";140488;153016;226474
"2020-07-06 00:00:00";138545;150765;222391
"2020-07-07 00:00:00";134854;146057;214971
"2020-07-08 00:00:00";128955;139283;207786
"2020-07-09 00:00:00";125051;144000;210045
"2020-07-10 00:00:00";121175;141033;209667
"2020-07-11 00:00:00";124316;140764;205905
"2020-07-12 00:00:00";122286;137540;199947
"2020-07-13 00:00:00";123636;138843;203667
"2020-07-14 00:00:00";120636;137373;199235
"2020-07-15 00:00:00";121514;135118;193944
"2020-07-16 00:00:00";125968;142113;193000
"2020-07-17 00:00:00";125900;144068;196294
"2020-07-18 00:00:00";115333;135978;196750
"2020-07-19 00:00:00";113661;128745;191300
